Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M01	con50	label	2000tt	1	1	P03	#278#468#39#298#609#430	#502#523#426#175#356#582	#554#366#250#517	#	#	#	#41#227#269#514#159#435#235#74	#	#
M01	con50	label	2000tt	2	1	P03	#278#468#39#298#609#430	#502#523#426#175#356#582	#554#366#250#517	#	#	#	#41#227#269#514#159#435#235#74	#	#
M01	con50	label	2000tt	3	1	P03	#278#39#430	#356#175	#554#366	#	#	#	#227#514#159#235	#	#
M01	con50	label	2000tt	4	1	P03	#	#	#	#	#	#	#227#269	#	#
M01	con50	label	2000tt	5	1	P03	#468#430	#175	#366#250	#	#	#	#227#74#269	#	#
M01	con50	label	2000tt	6	1	P03	#	#	#366	#	#	#	#227#74#269	#	#
M01	con50	label	2000tt	7	1	P03	#	#	#	#	#	#	#74	#	#
M01	con50	label	2000tt	8	1	P03	#468	#	#	#	#	#	#74#269	#	#
M01	con50	label	2000tt	9	1	P03	#468	#	#250	#	#	#	#	#	#
M01	con50	label	2000tt	10	1	P03	#	#	#250	#	#	#	#	#	#
M01	con50	label	2000tt	11	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	12	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	13	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	14	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	15	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	16	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	17	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	18	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	19	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	20	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	21	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	22	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	23	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	24	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	25	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	26	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	27	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	28	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	29	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	30	1	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	1	2	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	2	2	P03	#306#257	#426#560#429	#370#542	#	#262	#	#170#135#137#117#390#105#8#301#20#63#208#11#235	#	#60#154#282#256#194#82
M01	con50	label	2000tt	3	2	P03	#306#257	#426#560#429	#370#542	#	#262	#	#170#135#137#117#390#105#8#301#20#63#208#11#235	#	#84
M01	con50	label	2000tt	4	2	P03	#257	#426	#370	#	#	#	#20#170#63#235#208#137#390#301	#	#
M01	con50	label	2000tt	5	2	P03	#	#	#370	#	#262	#	#135#390#235#301	#	#
M01	con50	label	2000tt	6	2	P03	#	#	#370	#	#	#	#390#301#170	#	#
M01	con50	label	2000tt	7	2	P03	#	#	#370	#	#	#	#137#390#301#170	#	#
M01	con50	label	2000tt	8	2	P03	#	#	#	#	#	#	#137#301	#	#
M01	con50	label	2000tt	9	2	P03	#	#	#	#	#	#	#137#301	#	#
M01	con50	label	2000tt	10	2	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	11	2	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	12	2	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	13	2	P03	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	14	2	P03	#	#	#	#	#	#	#	#	#
